cluster_id,catalog,ra_deg,dec_deg,z,M500c_Msun,M500c_method,R500c_Mpc,TX_keV,Mgas_Msun,Y500_arcmin2,ICM_proxy_type,Ethermal_c2_Msun,dynamical_state,merger_exclusion_flag,merger_exclusion_reason,source_url
J0112.2+3302,MCXC-I,18.072083333333328,33.038333333333334,0.1249,1.4414001e+14,X-ray_Lx_scaling,0.7658,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0113.0+1531,MCXC-I,18.274166666666666,15.516944444444444,0.0442,7.449e+13,X-ray_Lx_scaling,0.6309,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0113.1+2828,MCXC-I,18.295833333333334,28.47111111111111,0.262,1.818e+14,X-ray_Lx_scaling,0.7883,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0113.9-3145,MCXC-I,18.475833333333334,-31.751944444444444,0.0191,1.144e+13,X-ray_Lx_scaling,0.3405,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0115.2+0019,MCXC-I,18.799999999999997,0.32999999999999996,0.045,1.24710004e+14,X-ray_Lx_scaling,0.7489,,,0.008203101,Y_SZ_derived_LCDM,162157260.7013475,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0116.1-1555,MCXC-I,19.04916666666666,-15.923333333333332,0.0448,5e+13,X-ray_Lx_scaling,0.5523,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0116.6-0330,MCXC-I,19.165416666666665,-3.5030555555555556,0.081,4.075e+13,X-ray_Lx_scaling,0.5099,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0117.6-2238,MCXC-I,19.402499999999996,-22.636944444444445,0.207,9.901e+13,X-ray_Lx_scaling,0.6567,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0117.8-5455,MCXC-I,19.460416666666664,-54.92388888888889,0.251,4.5164e+14,X-ray_Lx_scaling,1.0719,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0118.1-2658,MCXC-I,19.546249999999997,-26.973055555555554,0.2275,4.6241004e+14,X-ray_Lx_scaling,1.0896,,,0.002916429,Y_SZ_derived_LCDM,974590598.2297659,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0120.9-1351,MCXC-I,20.245416666666664,-13.858611111111111,0.0519,1.6737e+14,X-ray_Lx_scaling,0.8243,,,0.0030333860000000003,Y_SZ_derived_LCDM,78458432.41531606,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0121.9+0021,MCXC-I,20.492916666666666,0.3575,0.1756,1.8755e+14,X-ray_Lx_scaling,0.8216,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0122.6-2832,MCXC-I,20.65,-28.534722222222225,0.256,1.4085e+14,X-ray_Lx_scaling,0.7256,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0122.9-1245,MCXC-I,20.72958333333333,-12.76388888888889,0.123,1.4366e+14,X-ray_Lx_scaling,0.7654,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0123.2+3327,MCXC-I,20.80083333333333,33.461111111111116,0.0146,3.624e+13,X-ray_Lx_scaling,0.5007,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0123.6+3315,MCXC-I,20.92083333333333,33.26111111111111,0.0164,6.106e+13,X-ray_Lx_scaling,0.5955,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0124.5+0400,MCXC-I,21.146249999999995,4.0136111111111115,0.316,8.423e+13,X-ray_Lx_scaling,0.5979,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0124.8+0932,MCXC-I,21.200416666666662,9.54138888888889,0.0079,2.6799998e+12,X-ray_Lx_scaling,0.2107,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0125.0+0841,MCXC-I,21.265833333333333,8.688055555555556,0.0491,1.7624e+14,X-ray_Lx_scaling,0.8393,,,0.004601716,Y_SZ_derived_LCDM,107240808.87970534,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0125.4+0144,MCXC-I,21.352916666666665,1.7411111111111113,0.0181,3.697e+13,X-ray_Lx_scaling,0.5035,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0125.4+0145,MCXC-I,21.374583333333334,1.7627777777777778,0.0183,2.683e+13,X-ray_Lx_scaling,0.4525,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0125.6-0124,MCXC-I,21.419999999999998,-1.4072222222222222,0.018,3.9809997e+13,X-ray_Lx_scaling,0.5161,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0126.0-3758,MCXC-I,21.519166666666663,-37.97666666666667,0.081,9.159e+13,X-ray_Lx_scaling,0.668,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0126.9+1912,MCXC-I,21.72708333333333,19.211666666666666,0.0427,1.177e+13,X-ray_Lx_scaling,0.3413,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0127.2-1746,MCXC-I,21.807916666666664,-17.77138888888889,0.1459,1.9006e+14,X-ray_Lx_scaling,0.8337,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0128.6-4324,MCXC-I,22.153750000000002,-43.41583333333333,0.288,7.572e+13,X-ray_Lx_scaling,0.5831,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0131.7+0033,MCXC-I,22.926666666666666,0.5619444444444445,0.0798,8.236e+13,X-ray_Lx_scaling,0.645,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0131.8-1336,MCXC-I,22.97083333333333,-13.609444444444444,0.206,5.1051e+14,X-ray_Lx_scaling,1.1349,,,0.006982259,Y_SZ_derived_LCDM,2004105496.2718017,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0132.6-0804,MCXC-I,23.170416666666664,-8.072222222222223,0.1489,2.8084e+14,X-ray_Lx_scaling,0.9487,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0132.9-4259,MCXC-I,23.227499999999996,-42.99611111111111,0.0876,4.501e+13,X-ray_Lx_scaling,0.526,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0136.4-1811,MCXC-I,24.100833333333334,-18.199722222222224,0.251,5.0440004e+13,X-ray_Lx_scaling,0.5162,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0137.2-0912,MCXC-I,24.314166666666665,-9.202777777777778,0.0409,9.472e+13,X-ray_Lx_scaling,0.6842,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0137.4-1259,MCXC-I,24.371666666666666,-12.98611111111111,0.2143,2.6543e+14,X-ray_Lx_scaling,0.9099,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0137.9-1248,MCXC-I,24.485,-12.800277777777778,0.2108,3.03e+14,X-ray_Lx_scaling,0.9521,,,0.005122276,Y_SZ_derived_LCDM,1523589846.9861846,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0139.6+0119,MCXC-I,24.91458333333333,1.3241666666666667,0.255,8.3069994e+13,X-ray_Lx_scaling,0.6087,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0139.8+1810,MCXC-I,24.973749999999995,18.16861111111111,0.176,9.316e+13,X-ray_Lx_scaling,0.6506,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0141.5-3034,MCXC-I,25.384583333333328,-30.578333333333333,0.442,2.6968999e+14,X-ray_Lx_scaling,0.8396,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0142.0+2131,MCXC-I,25.51083333333333,21.521944444444443,0.2803,4.7601e+14,X-ray_Lx_scaling,1.0792,,,0.002788566,Y_SZ_derived_LCDM,1264865518.314682,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0142.8+2025,MCXC-I,25.71083333333333,20.42027777777778,0.271,1.4658e+14,X-ray_Lx_scaling,0.7313,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0142.9+4438,MCXC-I,25.739166666666666,44.64416666666666,0.341,7.6441996e+14,X-ray_Lx_scaling,1.2354,,,0.0023126920000000003,Y_SZ_derived_LCDM,1370227051.9189427,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0144.4+0212,MCXC-I,26.12125,2.210277777777778,0.166,4.9439998e+13,X-ray_Lx_scaling,0.5286,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0144.6-2213,MCXC-I,26.174166666666665,-22.22861111111111,0.2781,3.6857e+14,X-ray_Lx_scaling,0.9918,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0145.0-5300,MCXC-I,26.259583333333328,-53.013888888888886,0.1168,2.888e+14,X-ray_Lx_scaling,0.968,,,0.005246843,Y_SZ_derived_LCDM,590688710.2892741,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0145.2-6033,MCXC-I,26.31958333333333,-60.565,0.1805,4.3428e+14,X-ray_Lx_scaling,1.085,,,0.001794845,Y_SZ_derived_LCDM,418234751.2758897,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0150.0-3927,MCXC-I,27.50708333333333,-39.45277777777778,0.373,1.5266e+14,X-ray_Lx_scaling,0.7134,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0150.7+3305,MCXC-I,27.687083333333334,33.09,0.0363,6.253e+13,X-ray_Lx_scaling,0.5966,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0152.5-2853,MCXC-I,28.141249999999996,-28.8925,0.413,7.9000004e+14,X-ray_Lx_scaling,1.21,,,0.003331298,Y_SZ_derived_LCDM,2508404274.0334024,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0152.6-1358,MCXC-I,28.172083333333333,-13.970277777777778,0.833,3.2223002e+14,X-ray_Lx_scaling,0.7629,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0152.7+0100,MCXC-I,28.181666666666665,1.0161111111111112,0.227,4.9285998e+14,X-ray_Lx_scaling,1.1133,,,0.0026522860000000002,Y_SZ_derived_LCDM,883378316.6263714,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0152.7+3609,MCXC-I,28.194999999999997,36.15138888888889,0.0163,1.1891e+14,X-ray_Lx_scaling,0.7437,,,0.021215361000000002,Y_SZ_derived_LCDM,58975966.74314396,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0152.9+3732,MCXC-I,28.244999999999997,37.53527777777778,0.2993,4.4682e+14,X-ray_Lx_scaling,1.0493,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0152.9-1345,MCXC-I,28.24583333333333,-13.753333333333334,0.005,4.34e+12,X-ray_Lx_scaling,0.2476,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0153.5-0118,MCXC-I,28.38333333333333,-1.3122222222222222,0.2438,3.7602e+14,X-ray_Lx_scaling,1.0111,,,0.0031873640000000003,Y_SZ_derived_LCDM,1181303548.7164795,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0154.2-5937,MCXC-I,28.55208333333333,-59.62583333333333,0.36,1.412e+14,X-ray_Lx_scaling,0.6985,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0155.1+3355,MCXC-I,28.789583333333326,33.92222222222222,0.0872,1.9872e+14,X-ray_Lx_scaling,0.863,,,0.004356958,Y_SZ_derived_LCDM,292734293.7693016,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0157.1+4120,MCXC-I,29.282499999999995,41.34,0.081,1.7753e+14,X-ray_Lx_scaling,0.8328,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0157.4-0550,MCXC-I,29.351249999999997,-5.84,0.1289,2.1808e+14,X-ray_Lx_scaling,0.8779,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0157.4+3213,MCXC-I,29.35708333333333,32.223888888888894,0.0894,1.4800001e+14,X-ray_Lx_scaling,0.7817,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0158.4-0146,MCXC-I,29.618333333333332,-1.7808333333333333,0.1632,2.2867e+14,X-ray_Lx_scaling,0.8815,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0159.3+0030,MCXC-I,29.825833333333332,0.5025,0.386,2.4175e+14,X-ray_Lx_scaling,0.8273,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0159.8-0850,MCXC-I,29.95583333333333,-8.83361111111111,0.405,9.1513e+14,X-ray_Lx_scaling,1.28,,,0.0027705250000000002,Y_SZ_derived_LCDM,2037842824.897888,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0200.2+3126,MCXC-I,30.068749999999994,31.43638888888889,0.0168,2.848e+13,X-ray_Lx_scaling,0.4618,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0201.7-0212,MCXC-I,30.434166666666663,-2.2008333333333336,0.196,4.3137e+14,X-ray_Lx_scaling,1.0767,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0201.7+0344,MCXC-I,30.44958333333333,3.7486111111111113,0.165,1.24179995e+14,X-ray_Lx_scaling,0.7187,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0202.3-4447,MCXC-I,30.57833333333333,-44.79361111111111,0.0616,7.366e+13,X-ray_Lx_scaling,0.6251,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0202.3-0107,MCXC-I,30.58291666666666,-1.1202777777777777,0.0427,6.1769997e+13,X-ray_Lx_scaling,0.593,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0206.3+1511,MCXC-I,31.597499999999997,15.187777777777779,0.248,8.941e+13,X-ray_Lx_scaling,0.6254,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0206.4-1453,MCXC-I,31.624999999999996,-14.893888888888888,0.1529,2.6016e+14,X-ray_Lx_scaling,0.9235,,,0.00277196,Y_SZ_derived_LCDM,492812285.8156367,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0206.8-1309,MCXC-I,31.707916666666666,-13.1525,0.321,1.7606e+14,X-ray_Lx_scaling,0.763,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0209.5+1946,MCXC-I,32.37958333333333,19.769444444444442,0.0657,1.3447e+14,X-ray_Lx_scaling,0.7629,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0209.8-5116,MCXC-I,32.47,-51.27194444444444,0.206,8.467e+13,X-ray_Lx_scaling,0.6235,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0210.2-3932,MCXC-I,32.55749999999999,-39.5475,0.168,3.0930001e+13,X-ray_Lx_scaling,0.4517,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0210.4-3929,MCXC-I,32.60666666666666,-39.49638888888889,0.165,3.685e+13,X-ray_Lx_scaling,0.4794,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0211.4-4017,MCXC-I,32.856249999999996,-40.28666666666666,0.1008,1.6478e+14,X-ray_Lx_scaling,0.8072,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0212.8-4707,MCXC-I,33.22458333333333,-47.132777777777775,0.115,2.0701e+14,X-ray_Lx_scaling,0.8668,,,0.003395693,Y_SZ_derived_LCDM,372124981.7701797,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0214.2+5144,MCXC-I,33.5675,51.74666666666667,0.0489,1.4083e+14,X-ray_Lx_scaling,0.7789,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0214.6-0433,MCXC-I,33.67125,-4.5633333333333335,0.1393,1.7898001e+14,X-ray_Lx_scaling,0.8191,,,0.003510353,Y_SZ_derived_LCDM,534092486.9491224,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0216.3-4816,MCXC-I,34.07958333333333,-48.27305555555555,0.1709,2.7225e+14,X-ray_Lx_scaling,0.9318,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0216.5-1747,MCXC-I,34.14041666666666,-17.790833333333335,0.578,2.1474e+14,X-ray_Lx_scaling,0.7376,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0216.7-4749,MCXC-I,34.176249999999996,-47.82333333333334,0.064,1.0075001e+14,X-ray_Lx_scaling,0.6933,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0217.2-5244,MCXC-I,34.302499999999995,-52.746944444444445,0.3432,6.8371e+14,X-ray_Lx_scaling,1.1893,,,0.002056683,Y_SZ_derived_LCDM,1228831747.687221,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0220.9-3829,MCXC-I,35.23583333333333,-38.484722222222224,0.228,4.3319e+14,X-ray_Lx_scaling,1.066,,,0.001154038,Y_SZ_derived_LCDM,386928957.68426275,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0221.1+1958,MCXC-I,35.28541666666666,19.973888888888887,0.45,2.6087e+14,X-ray_Lx_scaling,0.8278,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0223.4-0852,MCXC-I,35.86749999999999,-8.870000000000001,0.163,8.132e+13,X-ray_Lx_scaling,0.6246,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0225.1-2928,MCXC-I,36.293749999999996,-29.473888888888887,0.0604,1.1207e+14,X-ray_Lx_scaling,0.7192,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0225.9-4154,MCXC-I,36.47749999999999,-41.90972222222222,0.2195,5.2528e+14,X-ray_Lx_scaling,1.1402,,,0.004666944,Y_SZ_derived_LCDM,1477038274.2285514,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0227.2-2851,MCXC-I,36.802499999999995,-28.855,0.2138,2.2917e+14,X-ray_Lx_scaling,0.8666,,,0.002161418,Y_SZ_derived_LCDM,657044976.7257413,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0228.1+2811,MCXC-I,37.04,28.194444444444446,0.0353,6.5960002e+13,X-ray_Lx_scaling,0.6075,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0228.2-1005,MCXC-I,37.05625,-10.095833333333333,0.149,7.1649995e+13,X-ray_Lx_scaling,0.6017,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0228.3+2325,MCXC-I,37.09416666666666,23.423055555555557,0.305,1.6671e+14,X-ray_Lx_scaling,0.7538,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0229.3-3332,MCXC-I,37.34291666666667,-33.53777777777778,0.0792,1.3623e+14,X-ray_Lx_scaling,0.7629,,,0.011469702,Y_SZ_derived_LCDM,647702000.2968307,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0230.4+1836,MCXC-I,37.61083333333333,18.60611111111111,0.799,3.5043e+14,X-ray_Lx_scaling,0.7952,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0230.7-3305,MCXC-I,37.68125,-33.09861111111111,0.076,1.1414e+14,X-ray_Lx_scaling,0.72,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0231.7-0451,MCXC-I,37.947083333333325,-4.855833333333333,0.1843,2.7463e+14,X-ray_Lx_scaling,0.9301,,,0.001482734,Y_SZ_derived_LCDM,357204797.6645112,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0231.9+0114,MCXC-I,37.98791666666666,1.2444444444444445,0.0221,2.351e+13,X-ray_Lx_scaling,0.4325,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0232.2-4420,MCXC-I,38.06999999999999,-44.347500000000004,0.2836,6.1319e+14,X-ray_Lx_scaling,1.1728,,,0.003109726,Y_SZ_derived_LCDM,1434033295.4146051,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0234.2-0356,MCXC-I,38.55541666666665,-3.9475000000000002,0.447,1.12129995e+14,X-ray_Lx_scaling,0.6255,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0236.6-1923,MCXC-I,39.1675,-19.386944444444445,0.0907,1.5047e+14,X-ray_Lx_scaling,0.7857,,,0.003593839,Y_SZ_derived_LCDM,259115017.95451936,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0237.4-2630,MCXC-I,39.37166666666666,-26.504722222222224,0.2216,3.9543e+14,X-ray_Lx_scaling,1.0365,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0237.9-5224,MCXC-I,39.49833333333333,-52.41305555555555,0.136,1.2327e+14,X-ray_Lx_scaling,0.7241,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0239.8-2320,MCXC-I,39.96916666666666,-23.343055555555555,0.45,1.2985e+14,X-ray_Lx_scaling,0.656,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0241.3-2839,MCXC-I,40.33708333333333,-28.6575,0.2323,3.6504e+14,X-ray_Lx_scaling,1.0053,,,0.0031833670000000003,Y_SZ_derived_LCDM,1097790143.855941,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0242.5-2132,MCXC-I,40.64958333333333,-21.540555555555557,0.314,5.0925e+14,X-ray_Lx_scaling,1.09,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0244.1-2611,MCXC-I,41.02625,-26.185277777777777,0.1362,2.1489e+14,X-ray_Lx_scaling,0.8714,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0245.2-4627,MCXC-I,41.302499999999995,-46.45388888888889,0.0868,1.0754e+14,X-ray_Lx_scaling,0.7034,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0245.7+0936,MCXC-I,41.440416666666664,9.61,0.147,1.2406e+14,X-ray_Lx_scaling,0.723,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0246.0+3653,MCXC-I,41.51083333333332,36.88777777777778,0.0488,1.6098e+14,X-ray_Lx_scaling,0.8145,,,0.009156959000000001,Y_SZ_derived_LCDM,210949842.74794137,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0248.0-0332,MCXC-I,42.008333333333326,-3.5375,0.1883,4.2465e+14,X-ray_Lx_scaling,1.074,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0248.2-0216,MCXC-I,42.067916666666655,-2.278888888888889,0.236,5.2314e+14,X-ray_Lx_scaling,1.1319,,,0.0017666580000000002,Y_SZ_derived_LCDM,623835398.7251378,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0249.6-3111,MCXC-I,42.403749999999995,-31.18861111111111,0.023,4.4690003e+13,X-ray_Lx_scaling,0.5356,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0250.0+1907,MCXC-I,42.51499999999999,19.130833333333335,0.122,5.8539997e+13,X-ray_Lx_scaling,0.5676,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0250.2-2129,MCXC-I,42.571666666666665,-21.49888888888889,0.207,3.9964003e+14,X-ray_Lx_scaling,1.0456,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J0251.2-2055,MCXC-I,42.82416666666666,-20.929444444444446,0.325,1.7897001e+14,X-ray_Lx_scaling,0.766,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
