cluster_id,catalog,ra_deg,dec_deg,z,M500c_Msun,M500c_method,R500c_Mpc
J1329.4+1143,MCXC-I,202.36583333333328,11.723055555555556,0.0228,1.704e+13,X-ray_Lx_scaling,0.3884
J1329.5+1147,MCXC-I,202.38374999999996,11.789166666666667,0.022,3.805e+13,X-ray_Lx_scaling,0.5078
J1329.6+2946,MCXC-I,202.41416666666663,29.768055555555556,0.0473,1.713e+13,X-ray_Lx_scaling,0.3861
J1329.7-3136,MCXC-I,202.42874999999995,-31.602500000000003,0.0488,1.721e+14,X-ray_Lx_scaling,0.8328
J1329.8-3310,MCXC-I,202.4558333333333,-33.17305555555555,0.0511,1.6449999e+13,X-ray_Lx_scaling,0.3805
J1329.9+5834,MCXC-I,202.49249999999998,58.56916666666667,0.302,8.868e+13,X-ray_Lx_scaling,0.6114
J1330.8-0152,MCXC-I,202.70791666666665,-1.8727777777777779,0.0852,3.0567e+14,X-ray_Lx_scaling,0.9968
J1330.9+5814,MCXC-I,202.74624999999997,58.24888888888889,0.31,1.2483999e+14,X-ray_Lx_scaling,0.6832
J1331.5+1108,MCXC-I,202.87583333333333,11.134444444444444,0.085,2.064e+13,X-ray_Lx_scaling,0.4059
J1331.5+6238,MCXC-I,202.87916666666666,62.64,0.219,1.0481e+14,X-ray_Lx_scaling,0.6664
J1331.5-3148,MCXC-I,202.885,-31.81527777777778,0.0448,8.332e+13,X-ray_Lx_scaling,0.6548
J1332.3-3308,MCXC-I,203.09416666666664,-33.13944444444444,0.0487,1.6821001e+14,X-ray_Lx_scaling,0.8265
J1332.5+5024,MCXC-I,203.12583333333333,50.40888888888889,0.28,3.9877e+14,X-ray_Lx_scaling,1.0175
J1332.6+5419,MCXC-I,203.1670833333333,54.32055555555556,0.1017,1.4944e+14,X-ray_Lx_scaling,0.7811
J1332.7+5032,MCXC-I,203.1795833333333,50.54972222222222,0.2799,7.1929005e+14,X-ray_Lx_scaling,1.2386
J1332.9-2519,MCXC-I,203.23249999999996,-25.323888888888888,0.1199,2.0385e+14,X-ray_Lx_scaling,0.861
J1333.6-3139,MCXC-I,203.40125,-31.66111111111111,0.049,2.3698e+14,X-ray_Lx_scaling,0.9265
J1333.6-2317,MCXC-I,203.42499999999998,-23.28388888888889,0.1264,3.1994e+14,X-ray_Lx_scaling,0.9984
J1334.1+2013,MCXC-I,203.52916666666664,20.230833333333333,0.171,2.673e+14,X-ray_Lx_scaling,0.9261
J1334.3+5031,MCXC-I,203.58499999999998,50.518055555555556,0.62,2.6559e+14,X-ray_Lx_scaling,0.7786
J1334.3+3441,MCXC-I,203.59916666666663,34.691111111111105,0.024,2.5200001e+13,X-ray_Lx_scaling,0.4423
J1335.0+3749,MCXC-I,203.76541666666665,37.833333333333336,0.382,5.938e+13,X-ray_Lx_scaling,0.5189
J1335.3+4059,MCXC-I,203.82583333333332,40.996944444444445,0.2279,6.2197e+14,X-ray_Lx_scaling,1.2026
J1336.1+5912,MCXC-I,204.02541666666664,59.20777777777778,0.0701,2.3626001e+14,X-ray_Lx_scaling,0.9193
J1336.6-3357,MCXC-I,204.16166666666663,-33.958333333333336,0.0123,1.276e+13,X-ray_Lx_scaling,0.3539
J1336.7+3837,MCXC-I,204.17541666666662,38.62555555555556,0.18,3.943e+13,X-ray_Lx_scaling,0.4878
J1337.1+2649,MCXC-I,204.29541666666665,26.825555555555557,0.41,1.2871999e+14,X-ray_Lx_scaling,0.6644
J1337.4-4120,MCXC-I,204.3675,-41.33361111111111,0.0519,9.874e+13,X-ray_Lx_scaling,0.6913
J1337.8+2638,MCXC-I,204.45999999999998,26.646944444444443,0.342,1.0646e+14,X-ray_Lx_scaling,0.6401
J1337.8+3854,MCXC-I,204.47208333333333,38.902499999999996,0.252,9.659e+13,X-ray_Lx_scaling,0.6408
J1338.0-2944,MCXC-I,204.52416666666664,-29.739444444444445,0.189,1.2861e+14,X-ray_Lx_scaling,0.7211
J1338.4+2644,MCXC-I,204.60291666666663,26.744444444444447,0.029,4.46e+12,X-ray_Lx_scaling,0.2481
J1338.8+3851,MCXC-I,204.70916666666665,38.855000000000004,0.246,2.1537001e+14,X-ray_Lx_scaling,0.839
J1339.0+2745,MCXC-I,204.76749999999998,27.756666666666668,0.13,4.254e+13,X-ray_Lx_scaling,0.5089
J1339.5+1830,MCXC-I,204.89499999999998,18.51222222222222,0.114,1.1802e+14,X-ray_Lx_scaling,0.719
J1340.5+4017,MCXC-I,205.14,40.29611111111111,0.171,6.5759997e+13,X-ray_Lx_scaling,0.5803
J1340.9+3958,MCXC-I,205.22499999999997,39.974444444444444,0.169,1.0240001e+14,X-ray_Lx_scaling,0.673
J1341.8+2622,MCXC-I,205.47416666666663,26.371944444444445,0.0724,2.4779e+14,X-ray_Lx_scaling,0.9333
J1342.0+0213,MCXC-I,205.52291666666662,2.2275,0.0765,1.6756001e+14,X-ray_Lx_scaling,0.8181
J1342.8+4028,MCXC-I,205.7045833333333,40.469722222222224,0.699,1.767e+14,X-ray_Lx_scaling,0.6586
J1343.4+4053,MCXC-I,205.85416666666666,40.88722222222222,0.14,4.495e+13,X-ray_Lx_scaling,0.5166
J1343.4+5546,MCXC-I,205.8658333333333,55.78194444444444,0.0673,2.444e+13,X-ray_Lx_scaling,0.432
J1343.7+5538,MCXC-I,205.93874999999997,55.63916666666667,0.0766,7.032e+13,X-ray_Lx_scaling,0.6125
J1344.3+3906,MCXC-I,206.07624999999996,39.11194444444445,0.2997,2.4774e+14,X-ray_Lx_scaling,0.8619
J1346.2-1632,MCXC-I,206.55666666666664,-16.545,0.0557,8.514e+13,X-ray_Lx_scaling,0.6572
J1346.8-3752,MCXC-I,206.71874999999997,-37.87444444444444,0.0377,6.992e+13,X-ray_Lx_scaling,0.619
J1347.2-3025,MCXC-I,206.80124999999998,-30.419444444444444,0.0145,1.559e+13,X-ray_Lx_scaling,0.378
J1347.4-3250,MCXC-I,206.8683333333333,-32.849722222222226,0.0391,4.5067e+14,X-ray_Lx_scaling,1.1514
J1347.5-1144,MCXC-I,206.87499999999997,-11.748888888888889,0.4516,1.31779e+15,X-ray_Lx_scaling,1.4195
J1348.8+2635,MCXC-I,207.2208333333333,26.595555555555553,0.0622,5.528e+14,X-ray_Lx_scaling,1.2236
J1348.9-2526,MCXC-I,207.2325,-25.441944444444445,0.1269,2.3515e+14,X-ray_Lx_scaling,0.9008
J1349.0+4918,MCXC-I,207.2508333333333,49.30916666666666,0.167,1.3218e+14,X-ray_Lx_scaling,0.7333
J1349.3-3018,MCXC-I,207.33041666666662,-30.309444444444445,0.016,3.03e+13,X-ray_Lx_scaling,0.4715
J1349.3+2806,MCXC-I,207.33999999999997,28.103611111111114,0.0748,2.2514999e+14,X-ray_Lx_scaling,0.9033
J1350.7-3343,MCXC-I,207.68291666666667,-33.72138888888889,0.1142,2.2004002e+14,X-ray_Lx_scaling,0.8849
J1350.8+6007,MCXC-I,207.7095833333333,60.12555555555556,0.796,2.6419002e+14,X-ray_Lx_scaling,0.7246
J1351.7+4622,MCXC-I,207.93999999999997,46.36666666666667,0.0625,9.247e+13,X-ray_Lx_scaling,0.6741
J1352.2-0945,MCXC-I,208.05833333333334,-9.759166666666667,0.2021,3.4724e+14,X-ray_Lx_scaling,0.9995
J1353.0+0509,MCXC-I,208.25416666666663,5.155,0.0788,1.9898e+14,X-ray_Lx_scaling,0.8657
J1353.4-2753,MCXC-I,208.3720833333333,-27.88861111111111,0.0468,8.749e+13,X-ray_Lx_scaling,0.6651
J1354.0+1455,MCXC-I,208.5095833333333,14.923055555555555,0.1251,2.2063999e+14,X-ray_Lx_scaling,0.8824
J1354.2-0221,MCXC-I,208.57,-2.362777777777778,0.546,2.0887001e+14,X-ray_Lx_scaling,0.7402
J1354.6+7715,MCXC-I,208.6575,77.25972222222222,0.3967,5.69e+14,X-ray_Lx_scaling,1.096
J1354.8+6917,MCXC-I,208.7045833333333,69.28888888888889,0.207,4.8899998e+13,X-ray_Lx_scaling,0.5191
J1357.3+6232,MCXC-I,209.33083333333332,62.544999999999995,0.525,2.3964e+14,X-ray_Lx_scaling,0.7813
J1358.0+2038,MCXC-I,209.50833333333333,20.636388888888888,0.062,5.323e+13,X-ray_Lx_scaling,0.5609
J1358.9-4750,MCXC-I,209.73708333333332,-47.83861111111111,0.074,3.3558e+14,X-ray_Lx_scaling,1.0321
J1359.2+2758,MCXC-I,209.82291666666663,27.972777777777775,0.0612,1.9807e+14,X-ray_Lx_scaling,0.8693
J1359.5+6219,MCXC-I,209.8920833333333,62.316944444444445,0.332,2.6547e+14,X-ray_Lx_scaling,0.8713
J1359.8+6231,MCXC-I,209.97124999999994,62.52111111111111,0.3259,4.6093002e+14,X-ray_Lx_scaling,1.0497
J1400.2+7207,MCXC-I,210.05999999999997,72.12555555555555,0.2143,2.7293999e+14,X-ray_Lx_scaling,0.9184
J1401.0+0252,MCXC-I,210.2595833333333,2.88,0.2528,1.04955995e+15,X-ray_Lx_scaling,1.4189
J1401.6-1107,MCXC-I,210.40291666666664,-11.124444444444444,0.0698,1.4817e+14,X-ray_Lx_scaling,0.787
J1403.5-3359,MCXC-I,210.8995833333333,-33.98777777777778,0.0132,2.666e+13,X-ray_Lx_scaling,0.4523
J1404.4+0423,MCXC-I,211.11624999999998,4.384166666666667,0.23,1.1455e+14,X-ray_Lx_scaling,0.6837
J1406.2+2830,MCXC-I,211.56791666666663,28.514444444444443,0.546,1.5639e+14,X-ray_Lx_scaling,0.6721
J1406.9+2834,MCXC-I,211.72916666666663,28.57111111111111,0.118,5.5870004e+13,X-ray_Lx_scaling,0.5596
J1407.4-2700,MCXC-I,211.8670833333333,-27.01527777777778,0.023,1.0806e+14,X-ray_Lx_scaling,0.7189
J1407.8-5100,MCXC-I,211.96874999999997,-51.009166666666665,0.0966,4.4006e+14,X-ray_Lx_scaling,1.1214
J1408.1-0904,MCXC-I,212.0291666666666,-9.071111111111112,0.0354,6.071e+13,X-ray_Lx_scaling,0.5909
J1410.2+5942,MCXC-I,212.5558333333333,59.71055555555556,0.316,2.0075e+14,X-ray_Lx_scaling,0.7986
J1410.2+5938,MCXC-I,212.5658333333333,59.64083333333333,0.319,1.5066e+14,X-ray_Lx_scaling,0.7249
J1410.4-4246,MCXC-I,212.61874999999998,-42.776944444444446,0.049,1.24829995e+14,X-ray_Lx_scaling,0.7482
J1411.4+5212,MCXC-I,212.85166666666663,52.21055555555556,0.4599,4.5306e+14,X-ray_Lx_scaling,0.9912
J1412.5-0309,MCXC-I,213.14791666666662,-3.1527777777777777,0.221,1.27e+14,X-ray_Lx_scaling,0.7099
J1413.7+4339,MCXC-I,213.43124999999998,43.663333333333334,0.089,1.9516e+14,X-ray_Lx_scaling,0.8573
J1414.2+7115,MCXC-I,213.5508333333333,71.26,0.225,3.6798e+14,X-ray_Lx_scaling,1.0107
J1415.1+3612,MCXC-I,213.79624999999996,36.200833333333335,0.7,2.2711e+14,X-ray_Lx_scaling,0.7158
J1415.2-0030,MCXC-I,213.80916666666664,-0.5011111111111111,0.1403,2.7537e+14,X-ray_Lx_scaling,0.9452
J1415.3+2308,MCXC-I,213.82666666666663,23.149166666666666,0.064,1.092e+13,X-ray_Lx_scaling,0.3305
J1415.8+0015,MCXC-I,213.96499999999997,0.2588888888888889,0.1259,1.1809e+14,X-ray_Lx_scaling,0.7163
J1416.4+2315,MCXC-I,214.11208333333332,23.25861111111111,0.138,1.7728e+14,X-ray_Lx_scaling,0.8168
J1416.4+4446,MCXC-I,214.1170833333333,44.77722222222222,0.4,2.8385e+14,X-ray_Lx_scaling,0.8681
J1416.5+3045,MCXC-I,214.13541666666666,30.76222222222222,0.186,1.7000999e+14,X-ray_Lx_scaling,0.7922
J1416.8-1158,MCXC-I,214.2145833333333,-11.976111111111111,0.0982,1.9133e+14,X-ray_Lx_scaling,0.8491
J1418.5+2510,MCXC-I,214.63,25.179722222222225,0.29,2.948e+14,X-ray_Lx_scaling,0.9166
J1418.9+4903,MCXC-I,214.7475,49.05027777777777,0.2806,4.0082e+14,X-ray_Lx_scaling,1.019
J1419.3+0638,MCXC-I,214.84791666666663,6.645,0.574,2.0962e+14,X-ray_Lx_scaling,0.7329
J1419.8+0634,MCXC-I,214.96916666666664,6.572222222222222,0.5641,1.5163e+14,X-ray_Lx_scaling,0.6604
J1421.5+4933,MCXC-I,215.39791666666662,49.551944444444445,0.0716,1.6874e+14,X-ray_Lx_scaling,0.8214
J1421.6+3717,MCXC-I,215.42249999999996,37.295833333333334,0.1813,3.8011e+14,X-ray_Lx_scaling,1.0376
J1421.9-2009,MCXC-I,215.48874999999998,-20.16,0.1208,1.9497e+14,X-ray_Lx_scaling,0.848
J1423.1+2615,MCXC-I,215.7920833333333,26.255555555555556,0.0375,3.759e+13,X-ray_Lx_scaling,0.5033
J1423.1+2942,MCXC-I,215.7945833333333,29.702777777777776,0.261,1.4771e+14,X-ray_Lx_scaling,0.7359
J1423.7-5412,MCXC-I,215.93041666666664,-54.20333333333333,0.3,8.0935e+14,X-ray_Lx_scaling,1.2787
J1423.7+2404,MCXC-I,215.94916666666666,24.078055555555554,0.543,4.9804e+14,X-ray_Lx_scaling,0.99
J1423.8+4015,MCXC-I,215.9683333333333,40.261944444444445,0.0822,1.11049995e+14,X-ray_Lx_scaling,0.712
J1425.0+3758,MCXC-I,216.26916666666665,37.971111111111114,0.163,7.123e+13,X-ray_Lx_scaling,0.5976
J1425.3+6311,MCXC-I,216.34458333333328,63.18722222222222,0.1394,3.3281e+14,X-ray_Lx_scaling,1.0071
J1426.0+3749,MCXC-I,216.50666666666663,37.827222222222225,0.1712,7.0075e+14,X-ray_Lx_scaling,1.2768
J1427.6-2521,MCXC-I,216.9145833333333,-25.350833333333334,0.318,3.3e+14,X-ray_Lx_scaling,0.94
J1427.9+2630,MCXC-I,216.9920833333333,26.50638888888889,0.0324,8.27e+12,X-ray_Lx_scaling,0.3044
J1428.4+5652,MCXC-I,217.11708333333328,56.882777777777775,0.1051,1.8095e+14,X-ray_Lx_scaling,0.8315
J1428.9+0145,MCXC-I,217.24666666666664,1.7544444444444445,0.32,2.079e+14,X-ray_Lx_scaling,0.8068
J1429.0+4241,MCXC-I,217.27416666666664,42.68666666666666,0.92,2.0435e+14,X-ray_Lx_scaling,0.6334
J1431.1+2538,MCXC-I,217.7795833333333,25.63888888888889,0.0908,2.138e+14,X-ray_Lx_scaling,0.8833
J1432.4+3137,MCXC-I,218.11999999999995,31.633055555555558,0.1313,2.9224998e+14,X-ray_Lx_scaling,0.9671
J1434.2-3229,MCXC-I,218.57208333333332,-32.48444444444444,0.241,3.2855e+14,X-ray_Lx_scaling,0.9676
J1435.0-2821,MCXC-I,218.7525,-28.365555555555556,0.0689,1.2160999e+14,X-ray_Lx_scaling,0.737
J1436.8-0900,MCXC-I,219.22291666666663,-9.00361111111111,0.0842,1.5981e+14,X-ray_Lx_scaling,0.8033
J1436.9+5507,MCXC-I,219.24291666666664,55.12916666666667,0.125,6.107e+13,X-ray_Lx_scaling,0.5751
J1438.8+6423,MCXC-I,219.7108333333333,64.39416666666668,0.146,7.3369995e+13,X-ray_Lx_scaling,0.6071
